campaign_id,comment_id,comment_description,sentiment
2202,17971742134548386,بيزبط حليب المراعي السائل لأنه احنا ماعنا من هدا الحليب,Negative
2202,17955896971710120,موجود بأي سوبر ماركت بلبنان؟,Positive
2202,18162111985214409,❤️❤️❤️❤️❤️,Positive
2202,17916327875268203,😍😍😍😍😍,Positive
2202,17925481091237151,⭐⭐⭐⭐Very 💐💐💐💐beautiful 💎💎💎💘👈💘👈,Positive
2217,17868844682691789,الله 👏👏,Positive
2217,17910369776375170,❤️❤️❤️❤️,Positive
2217,17930465099310625,اول,Positive
2217,17930763107053354,"تفتيح البشرة ونضارتها والعناية بها بأسهل الطرق!! 😍😍😍
ستحصلين على بشرة بيضاء كالثلج✌️ناعمة كالأطفال✌️☘️
💓للطلب مراسلة الصفحة💌",Positive
2217,17923564661174606,"لتفتيح البشرة لتفتيح الجسم والاماكن الحساسة 🌺لتفتيح الرقبة والاكواع والركب 
🇸🇦للتخلص من الكلف والتصبغات وحب الشباب🇸🇦راسيلني عالخاص🌺",Negative
2217,17923822814153339,"حياااكم حسااااابي 
للتنحييييف 💪💪و 
التسمييين😍😍ولحل
مشاااكل الشعرررر🏻👩
والبشررة💆🏻‍♀ للإستفسار عالخاص ☺️",Negative
2217,17907964181409348,حلو كتير😍,Positive
2217,18220677859189550,بس بدون نضارات احله,Negative
2217,17918833085248953,سوسو وين,Negative
2217,18089171542290850,بس سوسو احله,Negative
2217,17916294389408198,منورررر,Positive
2217,18196650598084467,❤️❤️❤️❤️,Positive
2217,17933869061006532,حلو ❤️,Positive
2211,17916933578237551,❤️❤️💚💚,Positive
2214,17880527843606247,"#مافي_سوبر_ماما
@PuckArabia",Negative
2214,17850567074749146,👏👏👏👏❤️This topic of discussion rima. 🙌🙌,Negative
2214,17917175411270275,Thankyou for assurance that its okay to live a little and get rid of extra pressure ❤️❤️❤️❤️❤️❤️and enjoy small moments with our kids ❤️❤️,Negative
2214,17908721465384596,Thank you for speaking to us so candidly Rimaaa! Love you ♥️♥️♥️♥️♥️,Positive
2214,17887603103623353,💜🧡💛💜🧡💛💜,Positive
2214,17916196967301398,Always raw and unfiltered 😍❤️,Positive
2214,17897183813599341,For me my 13 year old doesn't need me as much and I'm in a sort of grieving process almost : I miss when he really needed me lol 😅 ...but not the sleepless nights..we still do super fun stuff and I'm trying to let him go a little to figure things out his way and not to be the absolute perfect Mum x thank you Rima for all you do and love to your beautiful family ❤️,Negative
2214,17975118124521917,❤️❤️❤️❤️,Positive
2214,17934369178986478,Love your dress 😍,Positive
2214,17940801958972919,ماشاء الله جميله,Positive
2214,17989473436458633,Thankyou for that❤️❤️❤️❤️❤️,Positive
2214,17940732082947763,Puck is quite popular in our home😍😍😍,Positive
2214,17930697197052558,"Always lovee when you do these sit talk’s , you to us directly feels like old school friends 😉☺️♥️♥️♥️ Lot’s of dua’s for you & your family 🙌",Negative
2214,17946034555785092,❤️❤️❤️❤️,Positive
2214,17934492661980286,❤️,Positive
2214,17947367080845622,❤️❤️❤️,Positive
2214,18201192160154635,❤️❤️❤️❤️❤️,Positive
2215S,17947957423884669,ليش ما يطلع لي سنابك 😭😭😭😭💔,Negative
2215S,17958682846679119,الف عافيه على قلبك 🌹🌹🌹,Positive
2215S,18022635646371577,بشرتك فيها حبوب، كلف، تصبغات، تبي لونها يكون موحد، مشكله المسامات الواسعه والرؤوس السودا زاعجتك.. حياك بحسابي,Negative
2215S,17908828910394270,ما تطلعين في السناب فاقدتك يومنا ماله طعم بدونك 🌹,Positive
2215S,17956913086703266,وبالذات صلصة الليمون,Positive
2215S,17900585327577820,من امس الليل وسنابك مختفي,Positive
2215S,17958144076668802,وايد أشياء تنزل عندكم مثل هذي الصلصه إحنا في البحرين ماعندنا,Negative
2215S,17923050740485666,الشكل يحكي 🔥 يمي 🤤,Positive
2215S,17953169860774730,❤️❤️,Positive
2215S,17860706768721228,❤️❤️❤️❤️❤️,Positive
2215S,18290946724021912,❤️,Positive
2215S,17920163285496603,تسلم يدك حقيقي تشهي 😍😍,Positive
2215S,17973714382497133,روووعه سارونه,Positive
2215S,17917000652270226,شكلها يشهي🤩 ، تسلم يدك ساره♥️,Positive
2215S,17936685686036055,تسلم الايادي 😍❤️,Positive
2215S,17870447939682740,تسلم يدك 😍😍,Positive
2217,18288994594047945,❤️❤️❤️❤️❤️,Positive
2217,17885441660640274,لطيفين 🥺🥺,Positive
2217,18195863377093963,❤️❤️❤️❤️,Positive
2217,17946743737768266,احلا اعلان🔥🔥,Positive
2217,17938339520022421,احلا مذيع اعلان😂❤️❤️🔥🔥,Negative
2217,17963374609621024,🔥🔥🔥🔥,Positive
2217,17930719052297409,🔥🔥🔥,Positive
2217,18290192554019528,❤️❤️❤️,Positive
2217,17936736605036882,😍😍😍,Positive
2217,17959881826714671,😂😂,Positive
2217,17960708911630446,😍😍😍,Positive
2217,17897121350605176,😍😍😍,Positive
2217,17957991970727707,@sarah.ziad.f  انتي صاحبة الفكرة يلا ماعاد عندي شئ اكتبو انقديني😂😂😂,Negative
2217,17932102955144340,😍😍,Positive
2217,17974130983533156,😂😂😂,Positive
2217,18293705455041481,❤️❤️❤️,Positive
2215S,17969393287571686,🔥🔥,Positive
2203,17851447940730389,تسلم الايادي😍😋,Positive
2203,18172208968169634,ماشاءالله جميل,Positive
2203,17913608924454716,عافيه ياقلب قلبيي شكلها تحفه 😍,Positive
2203,17961280066629825,تسلم يدك,Positive
2203,17927327060272678,تسلم يدك فنانه 🫶,Positive
2203,17936066651085895,ايش هالجمال 👏👏,Positive
2203,17922150017482061,ماشاءالله,Positive
2203,17846754539759866,👏👏👏,Positive
2212,17956566016712240,يجنن😍ماشاءالله ، سوال المبخره اول وحده من وين؟,Positive
2212,17937022826057508,حبيت,Positive
2212,17914226399308474,ابدعتي,Positive
2212,17904940295442382,😍😍,Positive
2212,17996774401431214,ماشاءالله تفتح النفس 😍❤️❤️,Positive
2212,17923436576147288,جميلة😍,Positive
2212,18274432360069263,روعه,Positive
2212,18052510243314332,ماشاءالله💗 يجننن😍😍😍😍😍,Positive
2212,18131317954267136,ذوق ذوق 👏👏👏👏,Positive
2212,18151981954245670,حبيت الفكره والتغليف 😍😍,Positive
2212,17926671806322940,ياحلو الريل😍,Positive
2212,17959876645641041,حبيت😍❤️,Positive
2212,17935319821955899,حلوه كثير,Positive
2212,18025543348339124,تجنن حبيت 😍,Positive
2212,18012932806386305,مسالنور والسرور,Negative
2212,17950983529798521,حبيت التصوير روعه,Positive
2203,18291037195052406,بيشهو ماشاء الله,Positive
2203,17919517082230225,تسلم الايادي يارب ابداع من الاخر,Positive
2203,17917430090261620,صيام مقبول يسلم ايديكي,Negative
2203,18087002980294561,تسلم الأيادي ماشاءالله,Positive
2203,18277084516070415,هل تعاني من الوزن الزائد وحابب تستغل رمضان بخسارة وزنك وبوقت قياسي وبدون رجعة للوزن السابق🚫💥😍 .. حياكم بحسابي💌📲,Negative
2203,17958792589647762,بشرتك فيها حبوب، كلف، تصبغات، تبي لونها يكون موحد، مشكله المسامات الواسعه والرؤوس السودا زاعجتك.. حياك بحسابي,Negative
2203,17906772503419624,روعة تسلم الايادي,Positive
2203,17918406257213366,خلطات توته للتبيض وتوحيد لون البشرة وحل مشاكلها😍تخلصي من التصبغات والحبوب اكتسبي بشرة مثالية بأقل الاسعار❤❤🌼,Negative
2203,17925604175084586,السموحة من راعي الحساب 💓خلطة الاشراق  زي  السحر يابنات تنظف البشرة وتروح الكلف والرؤوس السوداء واثار الحبوب  وتبيضها ومصداقيتي بتجارب زبايني حياكم 💕❤️,Negative
2203,18007662937394744,لتحسين لغتك الانجليزية تابع حسابي 👱🏼‍♀️👱🏼‍♀️👱🏼‍♀️,Positive
2203,18052220521315190,بنات شباب تعالوا شوفوا متجري ان شاء الله يعجبكم,Positive
2203,17957747671717879,للعنايه بالشعر والبشره بشكل صحي🥒🥒وامن بمنتجات صحيه تواصل عالخاص🤹‍♀🤹‍♀🤹‍♂,Positive
2203,17938389616974110,فصْيحة سبونج بوب ستوري 🔞,Positive
2203,17913936182307426,تسجيل حافز من ٢٠الى ٤٠حياكم خاص,Positive
2203,18026843728327684,عندك مناسبة. 👰💃 وحابة تنزلي وزنك👯 وتنحتي خصرك 🙆🙆 بوقت قصيير ابعث طولك. وزنك.على الخاص 💞💕💜💙💚,Positive
2203,17935846700023038,حياكم عروض مكياج بسعر الجمله💕,Positive
2211,18085711012295577,اتمنى افوز باي شي منك بشوره والله اني احبك ❤️❤️❤️,Positive
2211,17984455879479668,يارب افوز نفسي اجرب شعور الفوز وربي م قد فزت مرا 😩😩تكفين فوزيني وربي محتاجه مرا 😩,Positive
2211,18047932633316462,😍,Positive
2211,18200116447152088,يارب,Positive
2211,17941962631925620,يارب تكون من نصيبي اتمنى افووووووز♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️☁️♥️♥️☁️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,Positive
2211,17930592518011490,😍😍,Positive
2211,17933580488095976,يااااارب افوز❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,17984953612474604,يارب يارب يارب ♥️♥️♥️♥️,Negative
2211,17900683478538043,يارب افوز يارب,Positive
2211,17967123310564629,حلوه مرا,Positive
2211,17971811962534376,يالله يارب,Positive
2211,17956095334666032,😍😍😍😍😍,Positive
2211,17942569363928726,يااااخطيييرة انتيييي 🔥🔥🔥,Positive
2211,17963382445558319,دخيل قلبووو انا موموووو 😘♥️♥️,Negative
2211,18193084696091107,ربي يحفظه وهنا عقلبكككك,Positive
2211,17941399138832778,بتجننن انا بجيبا,Positive
2211,17910670472445880,🔥🔥🔥🔥ماشالله التصوير إبداع 😍😍😍,Positive
2211,17906202563395606,😍😍,Positive
2201,17923155437242746,😍😍😍😍😍,Positive
2217,17879992805652859,حياكم بحسابي شنط وشوزاات تخببل🔥🔥,Negative
2217,18034477915343298,👌🏻👌🏻,Positive
2215S,18122778379273176,مبدعه بوصفاتك تسلم الايادي,Positive
2215S,18176451217203308,تشهي والله,Negative
2215S,18202889218152170,حلو,Positive
2215S,18195467395089327,حبيت الوصفه,Positive
2215S,17931872516140385,وين نشتريه,Negative
2215S,17918016014285871,حلو,Positive
2215S,17893444733527083,نااايس,Negative
2215S,17863245065677504,روووعة,Positive
2215S,17940492259990029,جميييل,Positive
2215S,17901847901584667,ابدعتي ام شريف,Positive
2215S,17900004335593624,ممتااااز,Positive
2212,17920987355485335,❤️❤️❤️❤️❤️,Positive
2212,17972531047529228,❤️,Positive
2212,18159793201228631,@quennajmiita,Positive
2210,17931793187151539,بنات الله يسعدكم اذا تعرفوا حساب اللي تبيع هدايا رجاليه  اللي اعلنت عنها ام ورد,Positive
2210,17927771651328662,انوشي فوزيني بـ ٥٠٠,Negative
